run_id,ticker,horizon,W_star,rho_pmt_train,rho_pmt_test,rho_garch_train,rho_garch_test,rho_combo_train,rho_combo_test
20260304T034539Z,AEE,10,300,0.4374922731438567,0.05722027448128737,0.44875758145900563,-0.018597541464927696,0.3888218728216069,0.1581693703359871
20260304T034539Z,AEE,21,300,0.4135521808189469,-0.012720866919340202,0.4298211442979875,-0.03167038375989976,0.36357540648326425,0.030283457001014254
20260304T034539Z,AEE,31,300,0.406849563916146,-0.25260127354017065,0.4011441308740433,-0.07208230074121486,0.3569565750125097,-0.08308494783904617
20260304T034539Z,AEE,42,300,0.3885618038444084,-0.42379911187250635,0.36704243205842807,-0.030602959144720034,0.34703636406735033,0.07818677726934607
20260304T034539Z,AEP,10,160,0.3862776144565089,0.3356756682998977,0.5060403215282402,-0.005841058423716769,0.4812632081183087,-0.3725331972738518
20260304T034539Z,AEP,21,160,0.26409064346208416,0.5353634565757422,0.5159215514897079,-0.02706763311090727,0.49844580074120753,-0.5699665967247908
20260304T034539Z,AEP,31,140,0.17575090739628835,0.6731468160823805,0.5017236003325942,-0.12581434730797003,0.4818284930902909,-0.6882048480783999
20260304T034539Z,AEP,42,120,0.1543936748372886,0.7225545754572505,0.46133054398348056,-0.03354547603263408,0.3981623607752178,-0.7242555264300571
20260304T034539Z,AES,10,300,0.31863497141716196,0.13147984769201432,0.5674195288204927,-0.13196547936764566,0.45207340934141355,0.027303532547763895
20260304T034539Z,AES,21,300,0.3443007527421495,-0.10098222388298723,0.5968982211199941,-0.07199170248865387,0.5235578789396292,-0.1928788768483425
20260304T034539Z,AES,31,300,0.366527257908837,-0.46184798807749616,0.5699201147986553,-0.08795690693564183,0.5340104615856487,-0.5319943097141308
20260304T034539Z,AES,42,300,0.38961836527163296,-0.4681423708946645,0.5278976043155423,0.037722981088364825,0.5308414365951244,-0.3509816739174537
20260304T034539Z,AFL,10,280,0.5407841153767701,-0.19214012625589047,0.5203461115371668,-0.10478947613078918,0.5114777703352335,-0.2014406663646461
20260304T034539Z,AFL,21,280,0.6256707225285498,-0.2693098640641338,0.5268097571083239,-0.13206967151687382,0.5910028800497267,-0.2688602300453119
20260304T034539Z,AFL,31,280,0.6507034406717879,-0.23199623271544156,0.5094581709105215,-0.12229353652280334,0.6241243887891228,-0.2816730168243503
20260304T034539Z,AFL,42,280,0.6871323623733834,-0.3869314069562605,0.48476396410939654,-0.09640878001769863,0.6669026149275022,-0.40817981947042836
20260304T034539Z,AIG,10,280,0.5271306740130745,-0.18600092299745538,0.5333945444597726,0.12760228244796787,0.5805410792261075,-0.19934628070130872
20260304T034539Z,AIG,21,260,0.5512856221817422,0.15212518299853603,0.5003392572346061,0.17885528516699942,0.5756757818173819,0.11326949384404926
20260304T034539Z,AIG,31,260,0.552135082382057,0.13216011042098,0.4725918769222516,0.15589184599327455,0.559152966148273,0.09160628019323673
20260304T034539Z,AIG,42,280,0.5596525061349492,-0.10776878012809131,0.45157626580071253,0.14369937924211038,0.5707938934302825,-0.1438583075011266
20260304T034539Z,AIZ,10,160,0.42856149384802705,0.09299303479978092,0.41805789220258993,0.22161939962649413,0.5040591543653464,0.09316105791419638
20260304T034539Z,AIZ,21,300,0.565539228765321,0.14391181337746223,0.4390889017752925,0.23727240298086896,0.5817553929021491,0.1425986227512945
20260304T034539Z,AIZ,31,300,0.6026036810805298,-0.2121121799214198,0.4172934026536013,0.27125906818243956,0.5875264760962174,-0.21357539628776584
20260304T034539Z,AIZ,42,300,0.647260508439315,-0.4413813312895882,0.4145527535356085,0.2695701531284047,0.6267156294416533,-0.4421297026801614
20260304T034539Z,AJG,10,300,0.3924532775509943,-0.1654159445588873,0.4004325579257998,-0.047907129512683694,0.3728459266336097,-0.11011733247274152
20260304T034539Z,AJG,21,300,0.4533406759256261,-0.21416751187743555,0.43479212288863817,-0.057581221484798883,0.42048172068527057,-0.2118987882346661
20260304T034539Z,AJG,31,300,0.49283260435301246,-0.22089825226934015,0.44862228202560606,-0.07007769166812744,0.4876172106285409,-0.35287901368378255
20260304T034539Z,AJG,42,300,0.5119415542821758,-0.47812366160990016,0.4343341158341472,-0.06773299532113698,0.5383788638452055,-0.548759101052679
20260304T034539Z,AKAM,10,160,0.1531200979454413,0.3045052401539927,0.331682452112888,0.11335869649127231,0.3443697731254924,0.05151754570670176
20260304T034539Z,AKAM,21,160,0.11348299929563935,0.23446446229168172,0.1750999078458415,0.08398877078124906,0.18942766148899814,-0.046952704821165855
20260304T034539Z,AKAM,31,160,0.06533842230096056,0.2063592983308698,0.13618891263142838,0.02813464411555168,0.09498095172178721,-0.2880791841307767
20260304T034539Z,AKAM,42,140,0.06684746266251206,0.33674444551136956,0.17291530241574316,-0.022413185957926362,0.09789527287061592,-0.409495329154035
20260304T034539Z,ALB,10,280,0.2626441278191317,0.32484570841466015,0.2878878207524541,0.3103707188727201,0.24510026393781717,0.1726358069382876
20260304T034539Z,ALB,21,280,0.3152739053447705,0.5304217497385848,0.29921641421355305,0.26025423119120844,0.305210244447404,0.30230393865458344
20260304T034539Z,ALB,31,280,0.3473720372608079,0.5270002996703625,0.24755406891495602,0.2272264991146913,0.3315351157967982,0.36749860867331646
20260304T034539Z,ALB,42,280,0.4032621373091514,0.7632904996654332,0.24520029752839345,0.18956712355480418,0.39047348968787976,0.6832730202515397
20260304T034539Z,ALGN,10,260,0.5062224208981497,0.2875943909364795,0.3534555473779481,-0.049463438787565726,0.5279852160633787,0.05121868440408427
20260304T034539Z,ALGN,21,300,0.519114695180889,0.3279133080659798,0.3023163912041855,-0.05151666396877642,0.5281920570883264,0.13592056798163668
20260304T034539Z,ALGN,31,300,0.5615031039304857,0.24365939574583387,0.29378370645876545,-0.09436023781916546,0.5698142859062663,0.09546131960438964
20260304T034539Z,ALGN,42,300,0.5807954648837172,-0.02612537474922796,0.26173795664893,-0.1088415232661241,0.5791598704502208,-0.08721231657011475
